Brand,Model,Age,Kilometer,Engine,Max Power,Seats,Fuel Type_Code,Transmission_Code,Age_Squared,Km_per_Year,Power_per_Seat,Log_Price
Maruti,Ertiga VDI,10,60000,1248.0,89.0,7,0,1,100,5940.594059405941,12.714267551046357,13.26212705890841
Maruti,Ertiga VDI,10,70000,1248.0,89.0,7,0,1,100,6930.693069306931,12.714267551046357,13.270785106659046
Maruti,Ertiga VDI,10,15000,1248.0,89.0,7,0,1,100,1485.1485148514853,12.714267551046357,13.270785106659046
Maruti,Ertiga VDI,10,90000,1248.0,89.0,7,0,1,100,8910.89108910891,12.714267551046357,13.304686600863562
Maruti,Ertiga VDI,10,80000,1248.0,89.0,7,0,1,100,7920.792079207921,12.714267551046357,13.369225017834633
Maruti,Ertiga VDI,10,110000,1248.0,89.0,7,0,1,100,10891.089108910892,12.714267551046357,13.384729180332174
Maruti,Ertiga VDI,10,100000,1248.0,89.0,7,0,1,100,9900.990099009901,12.714267551046357,13.384729180332174
Maruti,Ertiga VDI,10,70000,1248.0,89.0,7,0,1,100,6930.693069306931,12.714267551046357,13.384729180332174
Maruti,Ertiga VDI,10,110000,1248.0,89.0,7,0,1,100,10891.089108910892,12.714267551046357,13.45883704259595
Maruti,Ertiga VDI,10,50000,1248.0,89.0,7,0,1,100,4950.495049504951,12.714267551046357,13.45883704259595
Maruti,Ertiga VDI,10,120000,1248.0,89.0,7,0,1,100,11881.188118811882,12.714267551046357,13.45883704259595
Maruti,Ertiga VDI,10,14000,1248.0,89.0,7,0,1,100,1386.1386138613861,12.714267551046357,13.527829818844937
Maruti,Ertiga VDI,8,76000,1248.0,89.0,7,0,1,64,9382.716049382716,12.714267551046357,13.493928313146206
Maruti,Ertiga VDI,7,35000,1248.0,89.0,7,0,1,49,4929.577464788733,12.714267551046357,13.681980308196241
Maruti,Ertiga VXI,13,59000,1373.0,94.0,7,2,1,169,4503.81679389313,13.428552244925365,13.235693848424024
Maruti,Ertiga VXI,12,140000,1373.0,94.0,7,2,1,144,11570.247933884299,13.428552244925365,13.017005083966255
Maruti,Ertiga VXI,12,90000,1373.0,94.0,7,2,1,144,7438.01652892562,13.428552244925365,13.190023895035274
Maruti,Ertiga VXI,11,80000,1373.0,94.0,7,2,1,121,7207.207207207208,13.428552244925365,12.959846800844963
Maruti,Ertiga VXI,11,25000,1373.0,94.0,7,2,1,121,2252.252252252252,13.428552244925365,13.235693848424024
Maruti,Ertiga VXI,11,21000,1373.0,94.0,7,2,1,121,1891.8918918918919,13.428552244925365,13.321215875492413
Maruti,Ertiga VXI,10,60000,1373.0,94.0,7,2,1,100,5940.594059405941,13.428552244925365,12.955129822091815
Maruti,Ertiga VXI,10,40000,1373.0,94.0,7,2,1,100,3960.3960396039606,13.428552244925365,13.304686600863562
Maruti,Ertiga VXI,10,90000,1373.0,94.0,7,2,1,100,8910.89108910891,13.428552244925365,13.304686600863562
Maruti,Ertiga VXI,7,47000,1373.0,94.0,7,2,1,49,6619.718309859155,13.428552244925365,13.560619598657233
Maruti,Ertiga VXI CNG Limited Edition,11,35000,1373.0,81.0,7,1,1,121,3153.153153153153,11.571412040839942,13.208542908506082
Maruti,Ertiga VXI Limited Edition,8,70000,1373.0,91.0,7,2,1,64,8641.975308641975,12.99998142859796,13.384729180332174
Maruti,Ertiga VXI Petrol,7,6200,1462.0,103.0,7,2,1,49,873.2394366197184,14.71426469390758,13.45883704259595
Maruti,Ertiga ZDI,13,96000,1248.0,89.0,7,0,1,169,7328.244274809161,12.714267551046357,12.959846800844963
Maruti,Ertiga ZDI,13,98000,1248.0,89.0,7,0,1,169,7480.916030534351,12.714267551046357,13.017005083966255
Maruti,Ertiga ZDI,12,100000,1248.0,89.0,7,0,1,144,8264.462809917355,12.714267551046357,12.861001210669146
Maruti,Ertiga ZDI,12,148000,1248.0,89.0,7,0,1,144,12231.404958677685,12.714267551046357,13.142166004700508
Maruti,Ertiga ZDI,12,60000,1248.0,89.0,7,0,1,144,4958.677685950413,12.714267551046357,13.304686600863562
Maruti,Ertiga ZDI,12,50000,1248.0,89.0,7,0,1,144,4132.231404958678,12.714267551046357,13.304686600863562
Maruti,Ertiga ZDI,12,120000,1248.0,89.0,7,0,1,144,9917.355371900827,12.714267551046357,13.304686600863562
Maruti,Ertiga ZDI,12,120000,1248.0,89.0,7,0,1,144,9917.355371900827,12.714267551046357,13.353476685668044
Maruti,Ertiga ZDI,12,37500,1248.0,89.0,7,0,1,144,3099.1735537190084,12.714267551046357,13.429849547739444
Maruti,Ertiga ZDI,12,37659,1248.0,89.0,7,0,1,144,3112.314049586777,12.714267551046357,13.45883704259595
Maruti,Ertiga ZDI,11,90000,1248.0,89.0,7,0,1,121,8108.108108108108,12.714267551046357,13.235693848424024
Maruti,Ertiga ZDI,11,80000,1248.0,89.0,7,0,1,121,7207.207207207208,12.714267551046357,13.25339339419516
Maruti,Ertiga ZDI,11,148000,1248.0,89.0,7,0,1,121,13333.333333333334,12.714267551046357,13.3374763699232
Maruti,Ertiga ZDI,11,130000,1248.0,89.0,7,0,1,121,11711.711711711712,12.714267551046357,13.3374763699232
Maruti,Ertiga ZDI,11,90000,1248.0,89.0,7,0,1,121,8108.108108108108,12.714267551046357,13.384729180332174
Maruti,Ertiga ZDI,11,64000,1248.0,89.0,7,0,1,121,5765.7657657657655,12.714267551046357,13.429849547739444
Maruti,Ertiga ZDI,11,60000,1248.0,89.0,7,0,1,121,5405.405405405406,12.714267551046357,13.435714658591923
Maruti,Ertiga ZDI,10,80000,1248.0,89.0,7,0,1,100,7920.792079207921,12.714267551046357,13.384729180332174
Maruti,Ertiga ZDI,9,66000,1248.0,89.0,7,0,1,81,7252.747252747253,12.714267551046357,13.493928313146206
Maruti,Ertiga ZDI Plus,8,79000,1248.0,89.0,7,0,1,64,9753.086419753086,12.714267551046357,13.623139877437296
Maruti,Ertiga ZDI Plus,7,48500,1248.0,89.0,7,0,1,49,6830.985915492958,12.714267551046357,13.76421831620775
Maruti,Ertiga ZDI Plus,7,10000,1248.0,89.0,7,0,1,49,1408.4507042253522,12.714267551046357,13.864301674514206
Maruti,Ertiga ZDI Plus,6,20000,1248.0,89.0,7,0,1,36,3278.688524590164,12.714267551046357,13.864301674514206
Maruti,Ertiga ZDI Plus,6,14000,1248.0,89.0,7,0,1,36,2295.0819672131147,12.714267551046357,13.997832948091215
Maruti,Ertiga ZXI,13,120000,1373.0,94.0,7,2,1,169,9160.30534351145,13.428552244925365,13.017005083966255
Maruti,Ertiga ZXI,12,60000,1373.0,94.0,7,2,1,144,4958.677685950413,13.428552244925365,13.122365377402328
Maruti,Ertiga ZXI,11,46100,1373.0,94.0,7,2,1,121,4153.153153153154,13.428552244925365,13.303018546545275
Maruti,Ertiga ZXI,10,80000,1373.0,94.0,7,2,1,100,7920.792079207921,13.428552244925365,13.25339339419516
Maruti,Ertiga ZXI,10,60000,1373.0,94.0,7,2,1,100,5940.594059405941,13.428552244925365,13.384729180332174
Maruti,Ertiga ZXI,10,35000,1373.0,94.0,7,2,1,100,3465.3465346534654,13.428552244925365,13.45883704259595
Maruti,Ertiga ZXI Plus Petrol,7,25000,1462.0,103.0,7,2,1,49,3521.1267605633807,14.71426469390758,13.710151153416941
Maruti,Esteem AX,28,94000,1298.0,85.0,5,2,0,784,3345.1957295373663,16.999966000068,11.736077016252437
Maruti,Esteem DI,22,20000,1527.0,57.0,5,0,1,484,904.9773755656108,11.399977200045601,11.156264806643742
Maruti,Esteem LX - BSIII,26,65000,1298.0,85.0,5,2,1,676,2490.4214559386974,16.999966000068,11.156264806643742
Maruti,Esteem LX - BSIII,26,70000,1298.0,85.0,5,2,1,676,2681.992337164751,16.999966000068,11.156264806643742
Maruti,Esteem LX - BSIII,19,70000,1298.0,85.0,5,2,1,361,3664.9214659685863,16.999966000068,11.813037464800539
Maruti,Esteem Vxi - BSIII,20,80000,1298.0,85.0,5,2,1,400,3980.099502487562,16.999966000068,11.440365524765756
Maruti,Gypsy King Soft Top,28,186388,1298.0,80.0,8,2,1,784,6633.024911032028,9.999987500015626,12.611541086966115
Maruti,Gypsy King Soft Top MPI BSIV,23,60000,1298.0,80.0,8,2,1,529,2597.402597402597,9.999987500015626,12.765691290604371
Maruti,Gypsy King Soft Top MPI BSIV,8,20000,1298.0,80.0,8,2,1,64,2469.135802469136,9.999987500015626,13.122365377402328
Maruti,Gypsy King Soft Top MPI BSIV,6,9900,1298.0,80.0,8,2,1,36,1622.9508196721313,9.999987500015626,13.527829818844937
Maruti,Gypsy King ST BSIII,15,80000,1298.0,80.0,8,2,1,225,5298.013245033113,9.999987500015626,12.765691290604371
Maruti,Ignis 1.2 Alpha BSIV,8,18484,1197.0,82.0,5,2,1,64,2281.9753086419755,16.3999672000656,13.3374763699232
Maruti,Ignis 1.2 AMT Alpha BSIV,8,57247,1197.0,82.0,5,2,0,64,7067.530864197532,16.3999672000656,13.102162710901053
Maruti,Ignis 1.2 AMT Alpha BSIV,8,40000,1197.0,82.0,5,2,0,64,4938.271604938272,16.3999672000656,13.217675375388819
Maruti,Ignis 1.2 AMT Delta BSIV,6,20000,1197.0,82.0,5,2,0,36,3278.688524590164,16.3999672000656,13.171155446333852
Maruti,Ignis 1.2 AMT Zeta BSIV,7,15000,1197.0,82.0,5,2,0,49,2112.6760563380285,16.3999672000656,13.3374763699232
Maruti,Ignis 1.2 AMT Zeta BSIV,6,19000,1197.0,82.0,5,2,0,36,3114.754098360656,16.3999672000656,13.25339339419516
Maruti,Ignis 1.2 Delta BSIV,8,40000,1197.0,82.0,5,2,1,64,4938.271604938272,16.3999672000656,12.821260987319457
Maruti,Ignis 1.2 Delta BSIV,7,20375,1197.0,82.0,5,2,1,49,2869.718309859155,16.3999672000656,13.081543466215237
Maruti,Ignis 1.2 Delta BSIV,7,12000,1197.0,82.0,5,2,1,49,1690.1408450704225,16.3999672000656,13.190023895035274
Maruti,Ignis 1.2 Delta BSIV,6,15000,1197.0,82.0,5,2,1,36,2459.016393442623,16.3999672000656,13.122365377402328
Maruti,Ignis 1.2 Delta BSIV,6,10000,1197.0,82.0,5,2,1,36,1639.344262295082,16.3999672000656,13.122365377402328
Maruti,Ignis 1.2 Zeta BSIV,8,30000,1197.0,82.0,5,2,1,64,3703.703703703704,16.3999672000656,13.091904169919621
Maruti,Ignis 1.2 Zeta BSIV,7,33000,1197.0,82.0,5,2,1,49,4647.8873239436625,16.3999672000656,13.171155446333852
Maruti,Ignis 1.2 Zeta BSIV,7,10000,1197.0,82.0,5,2,1,49,1408.4507042253522,16.3999672000656,13.26212705890841
Maruti,Ignis 1.2 Zeta BSIV,6,3000,1197.0,82.0,5,2,1,36,491.80327868852464,16.3999672000656,13.265599278590988
Maruti,Ignis 1.3 Alpha,8,75000,1248.0,74.0,5,0,1,64,9259.25925925926,14.799970400059202,13.122365377402328
Maruti,Ignis 1.3 AMT Zeta,8,37000,1248.0,74.0,5,0,0,64,4567.901234567901,14.799970400059202,13.345508528717259
Maruti,Ignis Zeta,8,29000,1197.0,82.0,5,2,1,64,3580.246913580247,16.3999672000656,13.171155446333852
Maruti,Ignis Zeta AMT,5,5000,1197.0,82.0,5,2,0,25,980.3921568627452,16.3999672000656,13.304686600863562
Maruti,Omni 5 Seater BSIV,14,70000,796.0,35.0,5,2,1,196,4964.5390070921985,6.9999860000280005,11.775297421715827
Maruti,Omni 5 Str STD,27,70000,796.0,35.0,5,2,1,729,2583.0258302583024,6.9999860000280005,11.289794413577894
Maruti,Omni 8 Seater BSII,17,120000,796.0,35.0,8,2,1,289,7017.543859649122,4.374994531256836,11.51293546492023
Maruti,Omni 8 Seater BSII,17,70000,796.0,35.0,8,2,1,289,4093.567251461988,4.374994531256836,11.982935344196433
Maruti,Omni 8 Seater BSII,16,90000,796.0,35.0,8,2,1,256,5590.062111801241,4.374994531256836,11.522885696764481
Maruti,Omni 8 Seater BSII,15,120000,796.0,35.0,8,2,1,225,7947.0198675496695,4.374994531256836,11.775297421715827
Maruti,Omni 8 Seater BSII,13,120000,796.0,35.0,8,2,1,169,9160.30534351145,4.374994531256836,11.289794413577894
Maruti,Omni 8 Seater BSIV,17,58632,796.0,35.0,5,2,1,289,3428.771929824561,6.9999860000280005,11.652687407345388
Maruti,Omni 8 Seater BSIV,13,35000,796.0,35.0,5,2,1,169,2671.7557251908397,6.9999860000280005,11.918397239722838
Maruti,Omni 8 Seater BSIV,13,62000,796.0,35.0,5,2,1,169,4732.824427480916,6.9999860000280005,11.982935344196433
Maruti,Omni 8 Seater BSIV,8,32000,796.0,35.0,5,2,1,64,3950.6172839506175,6.9999860000280005,12.54254845357358
Maruti,Omni E 8 Str STD,9,46702,796.0,34.0,8,2,1,81,5132.087912087913,4.249994687506641,12.301387370778713
Maruti,Omni E 8 Str STD,9,46706,796.0,34.0,8,2,1,81,5132.527472527473,4.249994687506641,12.301387370778713
Maruti,Omni E MPI STD BS IV,11,80000,796.0,34.0,8,2,1,121,7207.207207207208,4.249994687506641,11.951186847493476
Maruti,Omni E MPI STD BS IV,9,70000,796.0,34.0,8,2,1,81,7692.307692307692,4.249994687506641,12.154784614286667
Maruti,Omni E MPI STD BS IV,9,80000,796.0,34.0,8,2,1,81,8791.208791208792,4.249994687506641,12.154784614286667
Maruti,Omni E MPI STD BS IV,9,60000,796.0,34.0,8,2,1,81,6593.406593406594,4.249994687506641,12.25486757159303
Maruti,Omni E MPI STD BS IV,9,35000,796.0,34.0,8,2,1,81,3846.153846153846,4.249994687506641,12.301387370778713
Maruti,Omni E MPI STD BS IV,9,90000,796.0,34.0,8,2,1,81,9890.10989010989,4.249994687506641,12.301387370778713
Maruti,Omni E MPI STD BS IV,8,40000,796.0,34.0,8,2,1,64,4938.271604938272,4.249994687506641,12.301387370778713
Maruti,Omni E MPI STD BS IV,8,9000,796.0,34.0,8,2,1,64,1111.111111111111,4.249994687506641,12.468440756144114
Maruti,Omni E MPI STD BS IV,8,40000,796.0,34.0,8,2,1,64,4938.271604938272,4.249994687506641,12.487488878546145
Maruti,Omni E MPI STD BS IV,7,25000,796.0,34.0,8,2,1,49,3521.1267605633807,4.249994687506641,12.206077645517674
Maruti,Omni E MPI STD BS IV,7,10000,796.0,34.0,8,2,1,49,1408.4507042253522,4.249994687506641,12.301387370778713
Maruti,Omni E MPI STD BS IV,7,25000,796.0,34.0,8,2,1,49,3521.1267605633807,4.249994687506641,12.449018824140563
Maruti,Omni E MPI STD BS IV,7,30000,796.0,34.0,8,2,1,49,4225.352112676057,4.249994687506641,12.468440756144114
Maruti,Omni Limited Edition,12,66000,796.0,37.0,8,2,1,144,5454.545454545455,4.624994218757227,11.918397239722838
Maruti,Omni LPG CARGO BSIII W IMMOBILISER,18,144000,796.0,33.0,5,1,1,324,7955.8011049723755,6.5999868000264,10.896757843893464
Maruti,Omni LPG CARGO BSIII W IMMOBILISER,15,170000,796.0,33.0,5,1,1,225,11258.278145695365,6.5999868000264,11.695255355062795
Maruti,Omni MPI CARGO BSIV,8,50000,796.0,34.0,5,2,1,64,6172.83950617284,6.7999864000272,12.206077645517674
Maruti,Omni MPI STD BSIII 8-STR W/ IMMOBILISER,17,48676,796.0,35.0,8,2,1,289,2846.549707602339,4.374994531256836,11.608244735642321
Maruti,Omni MPI STD BSIV,12,50000,796.0,34.0,5,2,1,144,4132.231404958678,6.7999864000272,12.019749091416921
Maruti,Omni MPI STD BSIV,11,40000,796.0,34.0,5,2,1,121,3603.603603603604,6.7999864000272,12.468440756144114
Maruti,Omni MPI STD BSIV,10,25000,796.0,34.0,5,2,1,100,2475.2475247524753,6.7999864000272,12.100717685412471
Maruti,Omni MPI STD BSIV,9,40000,796.0,34.0,5,2,1,81,4395.604395604396,6.7999864000272,12.388398368982115
Maruti,Ritz Genus VDi,15,94000,1248.0,75.0,5,0,1,225,6225.165562913908,14.999970000060001,12.647551406590285
Maruti,Ritz LDi,15,70000,1248.0,74.0,5,0,1,225,4635.761589403974,14.799970400059202,12.206077645517674
Maruti,Ritz LDi,15,110000,1248.0,74.0,5,0,1,225,7284.76821192053,14.799970400059202,12.429220196836383
Maruti,Ritz LDi,14,140000,1248.0,74.0,5,0,1,196,9929.078014184397,14.799970400059202,11.982935344196433
Maruti,Ritz LDi,14,175000,1248.0,74.0,5,0,1,196,12411.347517730497,14.799970400059202,12.04355959836804
Maruti,Ritz LDi,14,185000,1248.0,74.0,5,0,1,196,13120.567375886525,14.799970400059202,12.128116509451258
Maruti,Ritz LDi,13,130376,1248.0,74.0,5,0,1,169,9952.366412213742,14.799970400059202,12.487488878546145
Maruti,Ritz LDi,12,80000,1248.0,74.0,5,0,1,144,6611.570247933884,14.799970400059202,12.409017571151187
Maruti,Ritz LDi,12,120000,1248.0,74.0,5,0,1,144,9917.355371900827,14.799970400059202,12.59473402514672
Maruti,Ritz LDi,9,120000,1248.0,74.0,5,0,1,81,13186.813186813188,14.799970400059202,12.765691290604371
Maruti,Ritz LDi,9,60000,1248.0,74.0,5,0,1,81,6593.406593406594,14.799970400059202,12.899222326086994
Maruti,Ritz LDi,9,120000,1248.0,74.0,5,0,1,81,13186.813186813188,14.799970400059202,12.92391243868049
Maruti,Ritz LXI,15,53000,1197.0,86.0,5,2,1,225,3509.9337748344374,17.1999656000688,12.100717685412471
Maruti,Ritz LXI,14,100000,1197.0,86.0,5,2,1,196,7092.198581560284,17.1999656000688,12.206077645517674
Maruti,Ritz LXI,14,40000,1197.0,86.0,5,2,1,196,2836.8794326241136,17.1999656000688,12.278397958261774
Maruti,Ritz LXi,10,80000,1197.0,86.0,5,2,1,100,7920.792079207921,17.1999656000688,12.611541086966115
Maruti,Ritz LXi,9,110000,1197.0,86.0,5,2,1,81,12087.91208791209,17.1999656000688,12.54254845357358
Maruti,Ritz LXi,9,90000,1197.0,86.0,5,2,1,81,9890.10989010989,17.1999656000688,12.676079399771027
Maruti,Ritz VDi,16,150000,1248.0,74.0,5,0,1,256,9316.770186335403,14.799970400059202,11.884495917930655
Maruti,Ritz VDi,16,120000,1248.0,74.0,5,0,1,256,7453.416149068323,14.799970400059202,11.951186847493476
Maruti,Ritz VDi,16,85000,1248.0,74.0,5,0,1,256,5279.503105590062,14.799970400059202,12.100717685412471
Maruti,Ritz VDi,16,120000,1248.0,74.0,5,0,1,256,7453.416149068323,14.799970400059202,12.206077645517674
Maruti,Ritz VDi,16,90000,1248.0,74.0,5,0,1,256,5590.062111801241,14.799970400059202,12.388398368982115
Maruti,Ritz VDi,15,120000,1248.0,74.0,5,0,1,225,7947.0198675496695,14.799970400059202,12.28765724080691
Maruti,Ritz VDi,15,120000,1248.0,74.0,5,0,1,225,7947.0198675496695,14.799970400059202,12.301387370778713
Maruti,Ritz VDi,15,100000,1248.0,74.0,5,0,1,225,6622.516556291391,14.799970400059202,12.301387370778713
Maruti,Ritz VDi,15,110000,1248.0,74.0,5,0,1,225,7284.76821192053,14.799970400059202,12.301387370778713
Maruti,Ritz VDi,15,64000,1248.0,74.0,5,0,1,225,4238.410596026491,14.799970400059202,12.323860125621126
Maruti,Ritz VDi,14,85000,1248.0,74.0,5,0,1,196,6028.368794326241,14.799970400059202,12.230765258120545
Maruti,Ritz VDi,14,60000,1248.0,74.0,5,0,1,196,4255.319148936171,14.799970400059202,12.429220196836383
Maruti,Ritz VDi,14,90000,1248.0,74.0,5,0,1,196,6382.978723404255,14.799970400059202,12.429220196836383
Maruti,Ritz VDi,14,89000,1248.0,74.0,5,0,1,196,6312.056737588653,14.799970400059202,12.506180941677357
Maruti,Ritz VDi,14,165000,1248.0,74.0,5,0,1,196,11702.127659574468,14.799970400059202,12.524530013005734
Maruti,Ritz VDi,14,110000,1248.0,74.0,5,0,1,196,7801.418439716313,14.799970400059202,12.577639650232573
Maruti,Ritz VDi,14,90000,1248.0,74.0,5,0,1,196,6382.978723404255,14.799970400059202,12.611541086966115
Maruti,Ritz VDi,14,118000,1248.0,74.0,5,0,1,196,8368.794326241135,14.799970400059202,12.765691290604371
Maruti,Ritz VDi,13,70000,1248.0,74.0,5,0,1,169,5343.511450381679,14.799970400059202,12.301387370778713
Maruti,Ritz VDi,13,120000,1248.0,74.0,5,0,1,169,9160.30534351145,14.799970400059202,12.345834587905333
Maruti,Ritz VDi,13,90000,1248.0,74.0,5,0,1,169,6870.229007633588,14.799970400059202,12.388398368982115
Maruti,Ritz VDi,13,89000,1248.0,74.0,5,0,1,169,6793.893129770992,14.799970400059202,12.429220196836383
Maruti,Ritz VDi,13,80000,1248.0,74.0,5,0,1,169,6106.8702290076335,14.799970400059202,12.506180941677357
Maruti,Ritz VDi,13,156060,1248.0,74.0,5,0,1,169,11912.977099236641,14.799970400059202,12.54254845357358
Maruti,Ritz VDi,13,70000,1248.0,74.0,5,0,1,169,5343.511450381679,14.799970400059202,12.611541086966115
Maruti,Ritz VDi,13,72072,1248.0,74.0,5,0,1,169,5501.679389312977,14.799970400059202,12.721888795877375
Maruti,Ritz VDi,12,142000,1248.0,74.0,5,0,1,144,11735.537190082645,14.799970400059202,12.388398368982115
Maruti,Ritz VDi,12,120000,1248.0,74.0,5,0,1,144,9917.355371900827,14.799970400059202,12.611541086966115
Maruti,Ritz VDi,12,120000,1248.0,74.0,5,0,1,144,9917.355371900827,14.799970400059202,12.676079399771027
Maruti,Ritz VDi,12,88200,1248.0,74.0,5,0,1,144,7289.256198347108,14.799970400059202,12.834683971615659
Maruti,Ritz VDi,12,77000,1248.0,74.0,5,0,1,144,6363.636363636364,14.799970400059202,12.873904582205107
Maruti,Ritz VDi,12,100000,1248.0,74.0,5,0,1,144,8264.462809917355,14.799970400059202,12.92391243868049
Maruti,Ritz VDi,11,90000,1248.0,74.0,5,0,1,121,8108.108108108108,14.799970400059202,12.691583538230217
Maruti,Ritz VDi,11,89100,1248.0,74.0,5,0,1,121,8027.0270270270275,14.799970400059202,12.768544351446794
Maruti,Ritz VDi,11,30000,1248.0,74.0,5,0,1,121,2702.702702702703,14.799970400059202,12.821260987319457
Maruti,Ritz VDi,11,70000,1248.0,74.0,5,0,1,121,6306.306306306306,14.799970400059202,12.959846800844963
Maruti,Ritz VDi,11,80000,1248.0,74.0,5,0,1,121,7207.207207207208,14.799970400059202,12.959846800844963
Maruti,Ritz VDi,10,90000,1248.0,74.0,5,0,1,100,8910.89108910891,14.799970400059202,12.765691290604371
Maruti,Ritz VDi,9,70000,1248.0,74.0,5,0,1,81,7692.307692307692,14.799970400059202,12.959846800844963
Maruti,Ritz VDi,9,110000,1248.0,74.0,5,0,1,81,12087.91208791209,14.799970400059202,13.07107218827772
Maruti,Ritz VDi ABS,16,70000,1248.0,74.0,5,0,1,256,4347.826086956521,14.799970400059202,12.206077645517674
Maruti,Ritz VDi ABS,14,100000,1248.0,74.0,5,0,1,196,7092.198581560284,14.799970400059202,12.25486757159303
Maruti,Ritz VXi,16,120000,1197.0,86.0,5,2,1,256,7453.416149068323,17.1999656000688,12.206077645517674
Maruti,Ritz VXI,15,20000,1197.0,86.0,5,2,1,225,1324.5033112582782,17.1999656000688,12.301387370778713
Maruti,Ritz VXI,15,60000,1197.0,86.0,5,2,1,225,3973.5099337748347,17.1999656000688,12.676079399771027
Maruti,Ritz VXi,14,18500,1197.0,86.0,5,2,1,196,1312.0567375886526,17.1999656000688,12.345834587905333
Maruti,Ritz VXi,13,40000,1197.0,86.0,5,2,1,169,3053.4351145038167,17.1999656000688,12.676079399771027
Maruti,Ritz VXi,12,79139,1197.0,86.0,5,2,1,144,6540.4132231404965,17.1999656000688,12.73670383776449
Maruti,Ritz VXi,11,25000,1197.0,86.0,5,2,1,121,2252.252252252252,17.1999656000688,12.765691290604371
Maruti,Ritz VXi,11,50000,1197.0,86.0,5,2,1,121,4504.504504504504,17.1999656000688,12.765691290604371
Maruti,Ritz VXi,10,58500,1197.0,86.0,5,2,1,100,5792.079207920792,17.1999656000688,12.765691290604371
Maruti,Ritz VXi (ABS) BS IV,15,120000,1197.0,86.0,5,2,1,225,7947.0198675496695,17.1999656000688,12.04355959836804
Maruti,Ritz VXi (ABS) BS IV,14,47000,1197.0,86.0,5,2,1,196,3333.3333333333335,17.1999656000688,12.154784614286667
Maruti,Ritz ZDi,12,100000,1248.0,74.0,5,0,1,144,8264.462809917355,14.799970400059202,12.611541086966115
Maruti,Ritz ZDi,11,110000,1248.0,74.0,5,0,1,121,9909.90990990991,14.799970400059202,12.834683971615659
Maruti,Ritz ZXi,13,70000,1197.0,86.0,5,2,1,169,5343.511450381679,17.1999656000688,12.524530013005734
Maruti,Ritz ZXi,13,100000,1197.0,86.0,5,2,1,169,7633.587786259543,17.1999656000688,12.793862088206213
Maruti,Ritz ZXi,12,60000,1197.0,86.0,5,2,1,144,4958.677685950413,17.1999656000688,12.936036208848487
Maruti,S-Cross 2017-2020 Alpha DDiS 200 SH,7,40000,1248.0,89.0,5,0,1,49,5633.802816901409,17.7999644000712,13.527829818844937
Maruti,S-Cross 2017-2020 Alpha DDiS 200 SH,7,25000,1248.0,89.0,5,0,1,49,3521.1267605633807,17.7999644000712,13.845070331079134
Maruti,S-Cross 2017-2020 Delta DDiS 200 SH,9,32000,1248.0,89.0,5,0,1,81,3516.4835164835167,17.7999644000712,13.444448325847754
